"","CATT_Train_Bias","CATT_Test_Bias","CATT_Train_PEHE","CATT_Test_PEHE","CATT_Train_RLOSS","CATT_Test_RLOSS","CATC_Train_Bias","CATC_Test_Bias","CATC_Train_PEHE","CATC_Test_PEHE","CATC_Train_RLOSS","CATC_Test_RLOSS"
"S-BART",0.708304105255966,0.691753661250149,0.169734668850981,0.247490465936543,0.00129919456386349,0.00179523670318504,0.478872682991018,0.642575047047754,0.0565905542788442,0.106632324183438,0.00112686287854527,0.00350277090332642
"T-BART",0.545816259661957,0.579124431915512,0.337061374172095,0.202760716800672,0.00120994165714548,0.00181981678627602,0.505972811838264,0.485260678879816,0.565256343585815,0.193486745447093,0.000941841561034309,0.0042031972112555
"X-BART",1.07460977827118,1.04029230425896,0.400818963472949,0.257494379553848,0.00124981030626028,0.00183204645967791,0.252817135168276,0.305639783466373,0.311347571082898,0.185804130309303,0.000920466551062388,0.00399741026704235
"R-LASSO",0.827032556409794,0.831822205055765,0.403629951670795,0.453886719956783,0.0013413268239451,0.00178750342769624,0.807008547528852,0.878114283534156,0.502409423682648,0.678071611260357,0.00125355346002811,0.00326090045375767
"R-BOOST",1.92494591984548,1.96318967118885,1.54937286503585,1.59093516610934,0.00138816940081328,0.00174824370779201,1.92626758856444,1.96438298822745,1.62611431020774,1.72289975146973,0.00125366516228409,0.00323992896126524
"CF",0.92232052052809,0.968873833251654,0.639651521775439,0.671229498265814,0.00135476658814589,0.00179933766133522,0.928901604790267,0.962347730077282,0.708456044934986,0.81291625403337,0.00126288147492183,0.00328683317517856
"BCF",0.952166481901713,0.777803562378797,0.300779977076461,0.30083689376477,0.0013221585697622,0.00198926809540241,0.250474252040595,0.185097807251786,0.695440907933086,0.358249179319661,0.000690611620921566,0.00380320445969509
"S-RF",0.773255433886061,0.872186083205819,0.26985123063399,0.562010613094345,0.00122111348127991,0.00162731758934336,0.871664193213252,1.08465255598634,0.639426117979937,0.41951581371188,0.00111644444283121,0.00376934844798118
"T-RF",0.704781908642796,0.716598676874898,0.301632354967479,0.432919366851886,0.00120949635637953,0.00178635329197396,0.636554693610256,0.754621299876686,0.685284745060489,0.230660050533653,0.000881975889994028,0.00411166546113686
"X-RF",1.68605419661233,1.64466820538927,0.409114713180672,0.379615843791727,0.00133486675147,0.00186072016223161,1.29277968661212,1.15149234076577,0.514801230184437,0.271964112667156,0.00093815081429093,0.00372710519767811
